Reporter	normalized log2 ratio
626235	-0.032
626236	-0.086
626237	0.178
626238	-0.181
626239	0.043
626240	0.057
626241	0.08
626242	0.148
626243	-0.324
626244	0.176
626245	0.007
626246	-0.338
626247	-0.073
626248	-0.008
626249	-0.05
626250	-0.047
626251	-0.277
626252	-1.095
626253	-0.033
626254	0.127
626255	-0.14
626256	0.041
626257	0.339
626258	-0.147
626259	-0.047
626260	-0.275
626261	-0.367
626262	0.088
626263	-0.157
626264	-0.084
626265	-0.11
626266	0.236
626267	-2.585
626268	-0.065
626269	0.172
626270	0.264
626271	0.016
626272	-0.002
626273	-0.151
626274	-0.038
626275	-0.247
626276	0.117
626277	-0.025
626278	0.194
626279	-0.088
626280	-0.153
626281	0.106
626282	-0.201
626283	-0.042
626284	0.093
626285	0.196
626286	-0.089
626287	0.062
626288	0.06
626289	-0.012
626290	0.188
626291	-0.292
626292	-0.057
626293	-0.587
626294	-1.637
626295	0.621
626296	0.033
626297	0.018
626298	-0.057
626299	0.023
626300	0.022
626301	0.014
626302	0.536
626303	0.013
626304	0.213
626305	0.136
626306	0.213
626307	-0.305
626308	0.085
626309	0.018
626310	-0.363
626311	0.616
626312	-0.495
626313	0.1
626314	0.233
626315	1.394
626316	-0.044
626317	0.658
626318	0.164
626319	-0.026
626320	0.317
626321	1.829
626322	-0.299
626323	0.136
626324	0.602
626325	0.011
626326	0.021
626327	-0.078
626328	-0.139
626329	-0.729
626330	0.526
626331	0.031
626332	0.61
626333	0.002
626334	-0.015
626335	-0.121
626336	0.382
626337	0.073
626338	-0.234
626339	0.038
626340	-0.033
626549	0.124
626550	0.17
626551	-0.131
626552	-0.257
626553	-0.275
626554	0.022
626555	-0.076
626556	0.014
626557	0.087
626558	0.6
626559	0.194
626560	-0.031
626561	-0.112
626562	1.682
626563	0.319
626564	0.593
626565	0.553
626566	0.326
626567	0.032
626568	-0.057
626569	-0.005
626570	-2.347
626571	-0.029
626572	0.027
626573	-0.114
626574	0.104
626575	-0.073
626576	-0.605
626577	0.079
626578	-0.328
626579	0.057
626580	-0.033
626581	-0.115
626582	-0.225
626583	-0.092
626584	-0.174
626585	0.147
626586	0.149
626587	-1.04
626588	0.044
626589	0.114
626590	0.101
626591	0.218
626592	-1.383
626593	-0.054
626594	0.142
626595	-0.097
626596	-0.583
626597	0.112
626598	0.153
626599	0.054
626600	0.029
626601	-0.1
626602	0.073
626603	-0.066
626604	-0.882
626605	-0.107
626606	0.271
626607	-0.094
626608	0.33
626609	-0.258
626610	0.128
626611	0.077
626612	0.314
626613	-0.573
626614	0.688
626615	0.084
626616	0.158
626617	0.168
626618	-0.08
626619	0.318
626620	-0.041
626621	0.049
626622	-0.001
626623	0.434
626624	0.048
626625	0.383
626626	0.102
626627	1.537
626628	0.161
626629	-0.005
626630	0.045
626631	-0.271
626632	-0.252
626633	-0.076
626634	0.187
626635	0.473
626636	-0.355
626637	0.023
626638	-0.085
626639	-0.173
626640	-0.096
626641	0.161
626642	0.025
626643	0.044
626644	-0.056
626645	0.032
626646	-0.155
626647	-0.037
626648	0.404
626649	-0.219
626650	-0.392
626651	-0.319
626652	0.066
626653	-0.111
626654	0.129
626655	0.053
626656	0.167
626657	-0.043
626658	0.362
626659	0.066
626660	-0.428
626661	-0.104
626662	-0.317
626663	0.103
626664	-0.597
626665	0.162
626666	-0.001
626667	-0.729
626668	-0.107
626669	0.209
626670	-0.126
626671	-0.109
626672	0.03
626673	-0.076
626674	0.079
626675	-0.12
626676	0.101
626677	-0.439
626678	0.403
626679	0.007
626680	-0.281
626681	0.323
626682	-0.035
626683	-0.444
626684	-0.107
626685	0.223
626686	-0.065
626687	-0.048
626688	0.013
626689	-0.257
626690	0.241
626691	-0.09
626692	0.03
626693	0.009
626694	-0.006
626695	-0.117
626696	0.085
626709	0.037
626710	0.122
626711	1.516
626712	0.073
626713	-0.114
626714	0.117
626715	0.504
626716	0.174
626717	0.075
626718	-0.005
626719	0.013
626720	-0.069
626721	0.013
626722	-0.088
626723	-0.231
626724	-0.029
626725	-0.372
626726	-1.36
626727	-0.026
626728	-0.053
626729	0.27
626730	0.791
626731	0.125
626732	-0.016
626733	-0.038
626734	-0.051
626735	0.048
626736	-0.098
626737	0.346
626738	0.298
626739	0.069
626740	0.146
626957	-0.152
626958	-0.078
626959	0.208
626960	0.087
626961	-0.023
626962	-0.015
626963	0.162
626964	0.065
626965	-0.058
626966	-0.001
626967	-0.048
626968	0.293
626969	0.028
626970	-0.277
626971	-0.468
626972	-0.101
626973	0.295
626974	0.054
626975	0.069
626976	-0.484
626977	-0.304
626978	-0.217
626979	0.531
626980	-0.026
626981	-0.046
626982	-0.15
626983	0.011
626984	0.022
626985	0.026
626986	-0.16
626987	-0.094
626988	-0.335
626989	0.113
626990	-0.317
626991	0.336
626992	-0.03
626993	-0.116
626994	-0.246
626995	-0.005
626996	-0.011
626997	0.225
626998	0.035
626999	0.006
627000	0.056
627001	0.073
627002	0.06
627003	-0.013
627004	-0.249
627005	0.111
627006	0.215
627007	0.045
627008	0.078
627009	-0.013
627010	0.767
627011	0.313
627012	0.058
627013	-0.279
627014	-0.105
627015	-0.072
627016	0.021
627017	-0.477
627018	-0.305
627019	-0.121
627020	0.085
627021	-0.383
627022	-0.048
627023	0.211
627024	1.693
627025	0.218
627026	0.176
627027	-0.043
627028	-0.043
627029	-0.669
627030	-2.967
627031	0.041
627032	0.102
627033	0.241
627034	-0.039
627035	0.083
627036	0.232
627037	0.125
627038	0.1
627039	-0.167
627040	-3.214
627041	0.023
627042	0.106
627043	0.065
627044	0.166
627045	0.775
627046	0.034
627047	-0.118
627048	-0.043
627049	0.199
627050	0.104
627051	0.339
627052	-0.086
627053	0.073
627054	-0.588
627055	-0.225
627056	0.118
627057	0.245
627058	1.741
627059	0.475
627060	1.604
627061	-0.012
627062	-0.058
627063	0.14
627064	0.049
627065	0.189
627066	0.093
627067	0.091
627068	0.064
627069	0.126
627070	0.193
627071	0.546
627072	0.118
627073	0.057
627074	-0.19
627075	-0.357
627076	-0.236
627077	0.002
627078	0.133
627079	0.126
627080	-0.089
627081	0.21
627082	0.023
627083	1.231
627084	0.182
627085	0.189
627086	0.09
627087	0.089
627088	-0.046
627089	0.045
627090	-0.389
627091	-0.324
627092	0.486
627093	0.062
627094	-0.055
627095	0.067
627096	-0.047
627097	-0.426
627098	-0.209
627099	1.423
627100	-0.312
627101	0.013
627102	0.001
627103	-0.061
627104	-0.014
627109	-0.004
627110	-0.326
627117	0.001
627118	0.049
627119	0.295
627120	0.149
627121	0.018
627122	-2.399
627123	-0.001
627124	0.178
627125	0.12
627126	0.451
627127	0.167
627128	-1.147
627129	0.135
627130	0.015
627131	-0.012
627132	-0.079
627133	0.062
627134	-0.107
627135	-0.056
627136	0.1
627137	-0.091
627138	-0.245
627139	0.336
627140	-0.012
627141	0.206
627142	0.084
627143	-0.08
627144	1.218
627145	0.367
627146	0.265
627147	-0.081
627148	-0.352
627149	0.314
627150	-0.014
627151	1.489
627153	-0.348
627154	-0.559
627365	-0.245
627366	-0.184
627367	-0.066
627368	0.186
627369	0.185
627370	-0.27
627371	-0.121
627372	0.029
627373	-0.354
627374	-0.499
627375	-0.396
627376	-0.071
627377	-0.013
627378	-0.418
627379	-0.074
627380	-0.111
627381	0.036
627382	-0.318
627383	0.409
627384	-0.046
627385	-0.674
627386	-0.147
627387	-0.003
627388	0.069
627389	-0.226
627390	1.824
627391	0.071
627392	0.099
627393	0.062
627394	-0.207
627395	-0.319
627396	0.258
627397	0.24
627398	0.129
627399	-0.633
627400	0.017
627401	-0.452
627402	0.075
627403	0.172
627404	-0.1
627405	-0.086
627406	-0.22
627407	-1.146
627408	-0.123
627409	0.097
627410	-1.053
627411	-0.853
627412	0.307
627413	0.068
627414	0.255
627415	0.177
627416	0.017
627417	-2.767
627418	0.325
627419	-0.067
627420	-0.037
627421	0.058
627422	0.023
627423	0.144
627424	0.426
627425	-0.434
627426	0.199
627427	-0.14
627428	-0.038
627429	0.448
627430	-0.154
627431	-2.23
627432	-0.028
627433	0.079
627434	0.006
627435	-0.106
627436	0.353
627437	0.045
627438	0.089
627439	0.004
627440	-0.06
627441	-0.213
627442	-0.083
627443	-0.018
627444	0
627445	0.113
627446	0.079
627447	-0.149
627448	0.028
627449	0.691
627450	-0.038
627451	-0.055
627452	0.51
627453	-0.021
627454	-0.05
627455	0.157
627456	-0.048
627457	-0.024
627458	-0.318
627459	0.198
627460	-0.122
627461	-0.17
627462	0.103
627463	-0.026
627464	-0.178
627465	0.043
627466	0.155
627467	-0.161
627468	0.578
627469	0.029
627470	-0.065
627471	-0.121
627472	0.042
627473	0.046
627474	-0.326
627475	-0.268
627476	0.075
627477	0.275
627478	-0.074
627479	-0.184
627480	-0.223
627481	-0.007
627482	-0.01
627483	-0.119
627484	-0.124
627485	-0.156
627486	-0.001
627487	-1.499
627488	-0.401
627489	0.008
627490	-0.022
627491	-0.653
627492	0.207
627493	-0.018
627494	-0.479
627495	0.008
627496	0.065
627497	0.015
627498	-0.354
627499	-0.111
627500	-0.448
627501	0.681
627502	-0.046
627503	-0.099
627504	-0.023
627505	0.044
627506	0.052
627507	0.058
627508	-0.048
627509	-0.033
627510	0.086
627511	-0.01
627512	0.168
627513	-0.059
627514	-0.22
627517	-0.322
627518	0.169
627519	-0.14
627520	0.097
627521	0.016
627522	0.082
627523	0.093
627524	0.06
627525	-0.025
627526	0.211
627527	0.079
627528	0.074
627529	0.728
627530	-0.095
627531	-0.055
627532	0.151
627533	-0.091
627534	0.102
627535	0.059
627536	0.061
627537	0.009
627538	-0.4
627539	-0.519
627540	-0.027
627541	0.11
627542	0.087
627543	0.189
627544	0.057
627545	0.05
627546	-0.077
627547	-0.207
627548	0.138
627549	0.172
627550	0.976
627551	0.213
627552	0.679
627553	-0.796
627554	-0.076
627555	-0.074
627556	0.552
627557	-0.045
627558	0.145
627559	-0.124
627560	-0.059
627561	0.013
627562	-0.156
627563	-0.124
627564	-0.004
627773	0.093
627774	-0.105
627775	0.606
627776	-0.215
627777	-0.211
627778	-0.079
627779	-0.048
627780	-0.013
627781	-0.029
627782	0.024
627783	0.207
627784	0.303
627785	0.074
627786	-0.069
627787	0.031
627788	0.006
627789	0.034
627790	0.08
627791	-0.364
627792	-0.121
627793	0.294
627794	-0.1
627795	-0.576
627796	0.007
627797	0.078
627798	0.085
627799	0.037
627800	-0.572
627801	-0.57
627802	-3.316
627803	-0.21
627804	-0.011
627805	0.6
627806	0.039
627807	0.5
627808	-0.427
627809	-0.059
627810	-0.215
627811	-0.083
627812	0.338
627813	-0.136
627814	0.108
627815	-0.183
627816	0.111
627817	0.168
627818	-0.226
627819	0.015
627820	0.006
627821	0.304
627822	0.046
627823	0.046
627824	-0.039
627825	-0.003
627826	-0.71
627827	0.01
627828	-0.142
627829	-0.215
627830	-4.518
627831	0.648
627832	-0.215
627833	0.066
627834	-2.726
627835	0.031
627836	0.052
627837	-0.047
627838	-0.101
627839	0.532
627840	0.123
627841	-0.015
627842	-0.691
627843	-0.118
627844	-0.185
627845	-0.15
627846	-0.054
627847	-0.039
627848	0.415
627849	0.186
627850	0.11
627851	0.085
627852	0.045
627853	0.382
627854	-0.21
627855	-0.007
627856	-0.215
627857	0.111
627858	0.031
627859	-0.023
627860	0.127
627861	-0.922
627862	0.265
627863	0.327
627864	-0.156
627865	-0.116
627866	-0.195
627867	-0.76
627868	-0.549
627869	-0.093
627870	0.035
627871	-0.024
627872	-0.102
627873	0.151
627874	-0.155
627875	-0.344
627876	-0.003
627877	0.015
627878	-0.013
627879	0.189
627880	0.021
627881	-0.188
627882	0.035
627883	-0.59
627884	-1.344
627885	0.101
627886	0.105
627887	-0.002
627888	0.167
627889	0.129
627890	-0.096
627891	-0.737
627892	0.067
627893	-0.041
627894	-0.152
627895	0.122
627896	0.043
627897	0.292
627898	0.313
627899	0.075
627900	0.044
627901	0.162
627902	0.009
627903	-0.095
627904	0.054
627905	0.064
627906	-0.163
627907	-0.109
627908	0.166
627909	-0.06
627910	0.043
627911	-0.109
627912	-0.631
627913	0.009
627914	0.085
627915	-0.227
627916	0.047
627917	0.464
627918	-0.057
627919	0.037
627920	-0.929
627921	0.857
627922	0.114
627923	0.167
627924	-0.055
627925	-1.314
627926	-0.073
627927	-0.282
627928	0.144
627929	0.016
627930	0.064
627931	0.065
627932	0.012
627933	0.749
627934	0.132
627935	0.213
627936	0.633
627937	0.017
627938	0.053
627939	-0.06
627940	0.167
627941	1.334
627942	0.252
627943	0.06
627944	-0.505
627945	0.101
627946	0.025
627947	0.183
627948	-0.079
627949	0.172
627950	0.074
627951	0.029
627952	0.105
627953	0.029
627954	-0.238
627955	0.32
627956	-0.456
627957	0.256
627958	0.553
627959	0.009
627960	0.151
627961	0.618
627962	0.05
627963	0.156
627964	0.232
627965	0.226
627966	0.522
627967	-0.08
627968	0.084
627969	0.031
627970	-0.012
627971	0.208
627972	-0.129
