Reporter	normalized log2 ratio
626257	0.187
626258	-0.218
626259	0.047
626260	-0.243
626261	-0.538
626262	0.165
626263	-0.423
626264	-0.273
626265	-0.117
626266	-0.186
626267	-2.726
626268	-0.133
626269	0.248
626270	0.243
626271	0.229
626272	0.023
626273	-0.311
626274	0.114
626275	-0.336
626276	-0.007
626277	0.06
626278	-0.275
626279	-0.249
626280	-0.02
626281	0.053
626282	-0.198
626283	0.017
626284	-0.289
626285	0.176
626286	-0.062
626287	0.073
626288	0.015
626289	-0.262
626290	-0.063
626291	-0.455
626292	0.018
626293	-0.645
626294	-1.376
626295	0.46
626296	0.188
626297	-0.059
626298	-0.097
626299	-0.125
626300	-0.073
626301	0.144
626302	0.423
626303	0.089
626304	0.25
626305	0.139
626306	0.012
626307	-0.325
626308	0.052
626309	-0.048
626310	-0.033
626311	0.931
626312	1.006
626313	-0.087
626314	0.016
626315	1.697
626316	0.144
626317	0.44
626318	0.043
626319	0.06
626320	0.246
626321	1.159
626322	0.683
626323	0.331
626324	0.407
626325	0.216
626326	0.267
626327	0.318
626328	0.042
626329	-0.714
626330	-0.037
626331	-0.134
626332	0.081
626333	0.25
626334	0.093
626335	0.2
626336	0.19
626337	0.099
626338	-0.03
626339	0.235
626340	-0.065
626549	0.222
626550	0.171
626551	-0.001
626552	-0.204
626553	-0.527
626554	0.196
626555	0.105
626556	0.032
626557	-0.169
626558	0.112
626559	0.209
626560	0.115
626561	0.076
626562	1.304
626563	0.12
626564	0.217
626565	0.481
626566	0.431
626567	-0.032
626568	-0.011
626569	-0.127
626570	-3.278
626571	0.11
626572	-0.042
626573	-0.385
626574	0.127
626575	0.009
626576	-0.86
626577	0.287
626578	-1.043
626579	0.316
626580	0.149
626581	-0.001
626582	-0.272
626583	0.229
626584	-0.156
626585	-0.088
626586	0.144
626587	-0.568
626588	0.047
626589	-0.035
626590	0.161
626591	0.378
626592	-1.572
626593	0.244
626594	-0.089
626595	-0.423
626596	-0.643
626597	-0.043
626598	0.041
626599	0.161
626600	0.051
626601	-0.109
626602	0.049
626603	0.382
626604	-1.314
626605	-0.365
626606	0.186
626607	0.103
626608	0.111
626609	-0.208
626610	0.045
626611	-0.028
626612	0.331
626613	-0.593
626614	-0.09
626615	0.168
626616	0.098
626617	0.072
626618	-0.416
626619	-0.122
626620	0.199
626621	-0.099
626622	-0.24
626623	0.591
626624	0.236
626625	0.565
626626	0.135
626627	1.2
626628	-0.154
626629	-0.029
626630	0.016
626631	-0.003
626632	-0.527
626633	0.092
626634	0.098
626635	-0.054
626636	-0.523
626637	-0.234
626638	-0.042
626639	-0.117
626640	-0.175
626641	0.261
626642	-0.076
626643	-0.072
626644	0.211
626645	-0.015
626646	-0.301
626647	0.049
626648	0.726
626649	0.018
626650	0.047
626651	0.127
626652	0.161
626653	-0.079
626654	-0.434
626655	0.186
626656	0.04
626657	0.045
626658	0.514
626659	-0.338
626660	-0.169
626661	-0.081
626662	-0.094
626663	0.123
626664	-0.489
626665	0.123
626666	0.005
626667	-0.556
626668	-0.137
626669	0.187
626670	-0.324
626671	0.041
626672	-0.036
626673	-0.048
626674	0.128
626675	-0.104
626676	0.191
626677	-0.705
626678	-0.041
626679	0.251
626680	-0.321
626681	0.31
626682	-0.175
626683	-0.282
626684	-0.13
626685	0.089
626686	0.029
626687	0.029
626688	0.063
626689	-0.481
626690	0.279
626691	0.193
626692	-0.23
626693	0.035
626694	0.304
626695	-0.22
626696	0.094
626709	0.001
626710	0.199
626711	1.688
626712	0.266
626713	0.044
626714	0.127
626715	0.533
626716	0.074
626717	0.253
626718	0.137
626719	-0.153
626720	-0.423
626721	0.499
626722	0.162
626723	-0.339
626724	0.099
626725	-0.265
626726	0.553
626727	-0.037
626728	0.276
626729	-0.214
626730	0.245
626731	0.176
626732	0.458
626733	0.256
626734	-0.412
626735	0.034
626736	0.088
626737	0.365
626738	0.297
626739	0.271
626740	0.071
626957	-0.003
626958	0.074
626959	0.192
626960	0.011
626961	-0.126
626962	0.09
626963	-0.086
626964	0.103
626965	0.045
626966	-0.074
626967	0.298
626968	0.367
626969	-0.279
626970	-0.246
626971	0.187
626972	-0.126
626973	0.304
626974	-0.166
626975	-0.145
626976	-0.517
626977	-0.07
626978	-0.336
626979	0.985
626980	0.15
626981	0.175
626982	0.223
626983	-0.267
626984	-0.027
626985	-0.018
626986	-0.467
626987	-0.14
626988	-0.307
626989	-0.068
626990	0.272
626991	0.171
626992	-0.054
626993	0.018
626994	-0.171
626995	-0.002
626996	-0.177
626997	0.234
626998	0.079
626999	0.227
627000	0.026
627001	0.162
627002	-0.032
627003	0.132
627004	0.025
627005	0.111
627006	-0.034
627007	0.667
627008	0.112
627009	-0.041
627010	-0.141
627011	0.462
627012	0.222
627013	-0.306
627014	0.046
627015	0.076
627016	0.106
627017	-1.102
627018	-0.343
627019	-0.258
627020	-0.085
627021	-0.025
627022	0.11
627023	0.12
627024	1.249
627025	-0.044
627026	-0.079
627027	0.229
627028	0.447
627029	-0.629
627030	-2.877
627031	0.11
627032	-0.169
627033	0.099
627034	0.024
627035	-0.011
627036	0.266
627037	-0.105
627038	0.522
627039	-0.152
627040	-3.954
627041	-0.081
627042	-0.098
627043	0.103
627044	0.089
627045	0.697
627046	0.079
627047	0.584
627048	0.146
627049	-0.081
627050	-0.318
627051	0.211
627052	0.224
627053	0.285
627054	-0.251
627055	-0.311
627056	0.247
627057	0.124
627058	1.197
627059	0.208
627060	1.347
627061	-0.474
627062	0.029
627063	0.102
627064	0.042
627065	0.233
627066	0.159
627067	0.091
627068	0.008
627069	0.471
627070	0.049
627071	0.338
627072	0.084
627073	0.137
627074	-0.092
627075	-0.609
627076	-0.342
627077	0.049
627078	0.383
627079	0.343
627080	-0.184
627081	0.005
627082	0.137
627083	1.334
627084	0.081
627085	0.341
627086	0.004
627087	0.078
627088	-0.228
627089	-0.012
627090	-0.211
627091	-0.254
627092	1.054
627093	0.029
627094	0.007
627095	0.337
627096	-0.173
627097	-1.027
627098	-0.19
627099	1.23
627100	-0.611
627101	0.128
627102	0.222
627103	-0.123
627104	0.482
627109	0.146
627110	-0.456
627117	0.237
627118	-0.079
627119	0.144
627120	-0.076
627121	-0.018
627122	-2.275
627123	0.072
627124	-0.018
627125	0.044
627126	0.314
627127	0.175
627128	-0.522
627129	0.163
627130	0.185
627131	0.499
627132	0.044
627133	0.237
627134	-0.065
627135	0.122
627136	0.435
627137	0.051
627138	-0.348
627139	0.515
627140	-0.009
627141	0.05
627142	0.017
627143	0.176
627144	1.074
627145	0.249
627146	0.212
627147	-0.184
627148	-0.568
627149	0.364
627150	0.429
627151	1.281
627153	0.082
627154	-0.203
627365	0.204
627366	-0.096
627367	0.056
627368	0.005
627369	-0.208
627370	-0.043
627371	0.019
627372	0.347
627373	-0.153
627374	-0.721
627375	-0.607
627376	-0.142
627377	-0.147
627378	-0.689
627379	-0.017
627380	0.11
627381	0.12
627382	-1.035
627383	0.259
627384	-0.226
627385	-1.264
627386	-0.196
627387	0.096
627388	-0.008
627389	0.004
627390	1.194
627391	0.046
627392	0.076
627393	-0.007
627394	-0.046
627395	-0.403
627396	0.111
627397	0.007
627398	-0.206
627399	-0.748
627400	-0.188
627401	-0.056
627402	-0.339
627403	-0.081
627404	0.033
627405	-0.105
627406	0.465
627407	-1.718
627408	0.195
627409	0.009
627410	-0.936
627411	-0.951
627412	0.261
627413	0.005
627414	-0.598
627415	0.207
627416	0.072
627417	-2.086
627418	-0.101
627419	-0.117
627420	0.033
627421	0.018
627422	0.136
627423	0.077
627424	0.395
627425	-1.145
627426	-0.05
627427	-0.328
627428	-0.165
627429	0.494
627430	-0.086
627431	-3.02
627432	-0.318
627433	-0.338
627434	0.063
627435	-0.228
627436	0.411
627437	0.059
627438	0.199
627439	-0.134
627440	-0.485
627441	-0.329
627442	0.119
627443	0.044
627444	-0.076
627445	-0.025
627446	0.123
627447	0.136
627448	-0.398
627449	0.595
627450	0.153
627451	-0.032
627452	0.395
627453	0.122
627454	-0.336
627455	-0.266
627456	-0.176
627457	-0.424
627458	0.035
627459	-0.16
627460	-0.148
627461	0.035
627462	0.012
627463	0.015
627464	-0.169
627465	0.035
627466	-0.443
627467	-0.329
627468	0.142
627469	0.013
627470	-0.009
627471	-0.103
627472	0.108
627473	0.139
627474	-0.406
627475	-0.381
627476	0.074
627477	-0.06
627478	-0.014
627479	-0.004
627480	-0.354
627481	0.049
627482	0.148
627483	-0.023
627484	-0.043
627485	-0.072
627486	0.055
627487	-1.611
627488	0.068
627489	-0.05
627490	-0.016
627491	-0.537
627492	-0.547
627493	-0.019
627494	-0.665
627495	-0.414
627496	-0.082
627497	-0.084
627498	-0.298
627499	-0.011
627500	-0.485
627501	0.275
627502	0.295
627503	-0.131
627504	0.182
627505	-0.087
627506	-0.102
627507	0.119
627508	-0.102
627509	0.087
627510	0.034
627511	-0.065
627512	0.012
627513	-0.32
627514	0.075
627517	-0.059
627518	-0.088
627519	-0.199
627520	0.296
627521	-0.002
627522	0.049
627523	0.113
627524	-0.008
627525	-0.202
627526	0.203
627527	0.127
627528	0.399
627529	0.903
627530	0.178
627531	0.296
627532	0.056
627533	0.044
627534	0.397
627535	-0.032
627536	-0.022
627537	0.407
627538	0.22
627539	-0.63
627540	-0.03
627541	0.516
627542	0.015
627543	0.07
627544	0.115
627545	-0.006
627546	0.31
627547	0.386
627548	0.182
627549	0.311
627550	0.803
627551	0.175
627552	0.365
627553	0.047
627554	-0.022
627555	0.319
627556	0.224
627557	0.279
627558	0.163
627559	0.126
627560	-0.087
627561	-0.164
627562	0.601
627563	-0.09
627564	0.07
627773	-0.127
627774	0.064
627775	0.362
627776	-0.247
627777	-0.322
627778	0.114
627779	-0.042
627780	0.121
627781	0.298
627782	0.12
627783	0.091
627784	0.036
627785	-0.1
627786	0.041
627787	-0.109
627788	0.12
627789	0.048
627790	0.102
627791	-0.072
627792	-0.377
627793	0.172
627794	-0.075
627795	-0.233
627796	0.158
627797	0.208
627798	0.082
627799	0.038
627800	-0.782
627801	-0.621
627802	-3.271
627803	-0.376
627804	0.155
627805	0.383
627806	0.076
627807	0.115
627808	-0.329
627809	-0.042
627810	-0.395
627811	-0.04
627812	0.606
627813	0.211
627814	0.188
627815	-0.058
627816	0.226
627817	0.071
627818	-0.139
627819	0.348
627820	-0.187
627821	-0.075
627822	0.042
627823	-0.021
627824	-0.073
627825	-0.047
627826	-0.685
627827	-0.164
627828	-0.306
627829	-0.004
627830	-4.544
627831	0.53
627832	-0.78
627833	0.249
627834	-2.889
627835	-0.083
627836	-0.085
627837	-0.218
627838	-0.334
627839	0.5
627840	0.138
627841	-0.099
627842	-0.507
627843	-0.221
627844	-0.337
627845	-0.077
627846	-0.049
627847	0.337
627848	0.124
627849	-0.086
627850	0.038
627851	0.114
627852	0.152
627853	0.187
627854	0.044
627855	0.343
627856	-0.281
627857	0.019
627858	0.004
627859	0.057
627860	-0.001
627861	-1.041
627862	0.084
627863	-0.578
627864	0.206
627865	0.296
627866	-0.243
627867	-0.839
627868	-0.678
627869	-0.143
627870	0.098
627871	-0.22
627872	0.049
627873	-0.023
627874	0.116
627875	-0.539
627876	-0.285
627877	0.09
627878	0.095
627879	-0.023
627880	0.137
627881	-0.058
627882	0.139
627883	-0.634
627884	-1.702
627885	0.17
627886	0.178
627887	-0.481
627888	0.09
627889	0.087
627890	0.179
627891	-0.783
627892	0.191
627893	-0.067
627894	-0.131
627895	0.054
627896	0.269
627897	0.521
627898	0.065
627899	0.051
627900	0.134
627901	-0.034
627902	0.018
627903	-0.551
627904	-0.088
627905	0.047
627906	-0.211
627907	-0.167
627908	0.013
627909	0.016
627910	-0.086
627911	-0.734
627912	-0.694
627913	0.086
627914	-0.136
627915	-0.517
627916	0.059
627917	0.406
627918	-0.15
627919	0.311
627920	-0.713
627921	0.531
627922	0.454
627923	-0.083
627924	-0.099
627925	-1.124
627926	-0.017
627927	0.05
627928	0.286
627929	-0.099
627930	-0.028
627931	-0.033
627932	-0.084
627933	0.202
627934	0.075
627935	0.23
627936	0.625
627937	-0.072
627938	-0.067
627939	-0.068
627940	-0.094
627941	1.062
627942	0.333
627943	0.193
627944	-0.294
627945	0.096
627946	0.123
627947	0.505
627948	0.044
627949	-0.179
627950	0.197
627951	-0.269
627952	0.137
627953	0.206
627954	-0.174
627955	0.536
627956	-0.408
627957	0.118
627958	0.269
627959	0.026
627960	0.252
627961	0.212
627962	0.149
627963	-0.03
627964	0.479
627965	0.349
627966	0.162
627967	0.174
627968	0
627969	0.011
627970	-0.127
627971	0.095
627972	1.062
