Reporter	normalized log2 ratio
626214	0.029
626215	-0.039
626216	-0.36
626217	0.336
626218	-0.15
626219	0.1
626220	-0.453
626221	-0.132
626222	0.151
626223	-2.349
626224	-0.066
626225	0.041
626226	-0.11
626227	0.772
626228	0.017
626229	-0.074
626230	-0.329
626231	-0.128
626232	-0.533
626233	0.368
626234	0.069
626235	0.011
626236	0.063
626237	-0.302
626238	0.185
626239	0.023
626240	0.215
626241	-0.054
626242	0.098
626243	0.03
626244	0.123
626245	0.284
626246	-0.102
626247	-0.03
626248	0.011
626249	0.057
626250	0.199
626251	0.351
626252	0.061
626253	0.117
626254	0.281
626255	0.293
626256	0.002
626257	-0.394
626258	-0.005
626259	0.066
626260	0.131
626261	-0.037
626262	-0.043
626263	-0.069
626264	-0.102
626265	0.08
626266	0.203
626267	0.112
626268	-0.278
626269	-0.017
626270	0.011
626271	0.056
626272	-0.122
626273	0.182
626274	-0.036
626275	0.031
626276	-0.187
626277	0.112
626278	-0.255
626279	-0.341
626280	0.081
626281	0.06
626282	0.011
626283	-0.036
626284	-0.081
626285	-0.468
626286	-0.12
626287	0.181
626288	-0.481
626289	-0.236
626290	-0.049
626291	-0.305
626292	-0.116
626293	0.07
626294	-0.645
626295	-0.556
626296	-0.137
626297	-0.122
626298	-0.105
626299	-0.043
626300	-0.016
626301	0.076
626302	0.696
626303	0.029
626304	-0.087
626305	0.265
626306	0.218
626307	0.053
626308	-0.064
626309	-0.048
626310	0.561
626311	-0.091
626312	0.595
626313	-0.101
626314	0.105
626315	-2.13
626316	-0.059
626317	0.262
626318	0.037
626319	0.378
626320	0.081
626321	-5.311
626322	0.69
626323	-0.093
626324	0.559
626325	-0.006
626326	-0.065
626327	-0.196
626328	-0.153
626329	0.061
626330	0.539
626331	-0.052
626332	0.755
626333	-0.23
626334	-0.187
626335	0.367
626336	0.341
626337	0.175
626338	0.346
626339	-0.015
626340	-0.044
626549	0.075
626550	-0.1
626551	0.05
626552	-0.323
626553	-0.374
626554	0
626555	-0.385
626556	0.016
626557	-0.042
626558	-0.717
626559	0.051
626560	0.011
626561	-0.099
626562	-3.393
626563	-0.322
626564	-0.614
626565	-0.239
626566	0.348
626567	0.025
626568	-0.154
626569	-0.299
626570	-3.113
626571	-0.242
626572	-0.011
626573	-0.338
626574	0.038
626575	-0.112
626576	0.828
626577	0.267
626578	-2.484
626579	-0.097
626580	0.116
626581	-0.307
626582	-0.066
626583	-0.015
626584	-0.434
626585	0.369
626586	-0.089
626587	-0.931
626588	-0.507
626589	0.152
626590	-0.257
626591	-1.391
626592	1.438
626593	-0.12
626594	0.145
626595	-0.391
626596	-0.717
626597	-0.006
626598	-0.019
626599	-0.017
626600	0.086
626601	0.119
626602	-0.212
626603	-0.122
626604	-0.002
626605	0.134
626606	0.148
626607	0.319
626608	-0.149
626609	0.134
626610	0.165
626611	-0.107
626612	-0.082
626613	0.006
626614	-0.225
626615	0.049
626616	-0.147
626617	0.236
626618	0.159
626619	0.253
626620	-0.02
626621	-0.154
626622	-0.28
626623	-1.33
626624	-0.105
626625	-0.719
626626	0.196
626627	-1.993
626628	0.655
626629	-0.112
626630	0.065
626631	0.352
626632	0.317
626633	-0.046
626634	0.14
626635	0.331
626636	0.697
626637	-0.237
626638	-0.065
626639	0.271
626640	0.219
626641	-0.172
626642	-0.024
626643	-0.041
626644	-0.122
626645	0.1
626646	-0.089
626647	0.052
626648	-0.278
626649	0.152
626650	-0.248
626651	-0.022
626652	0.077
626653	0.211
626654	-0.138
626655	0.066
626656	-0.091
626657	0.119
626658	0.04
626659	-0.118
626660	0.11
626661	-0.048
626662	-0.119
626663	0.14
626664	-0.135
626665	0.152
626666	0.107
626667	-0.564
626668	0.079
626669	0.108
626670	0.028
626671	0.018
626672	0.024
626673	0.044
626674	-0.085
626675	0.118
626676	0.054
626677	0.707
626678	-0.23
626679	-0.041
626680	0.151
626681	0.064
626682	-0.086
626683	-0.046
626684	0.255
626685	-0.305
626686	-0.142
626687	-0.09
626688	-0.179
626689	0.043
626690	-1.009
626691	0.112
626692	-0.311
626693	0.098
626694	0.027
626695	0.083
626696	0.079
626709	-0.01
626710	-0.132
626711	-3.751
626712	0.141
626713	0.053
626714	0.01
626715	0.419
626716	0.084
626717	0.026
626718	-0.13
626719	-0.104
626720	-0.442
626721	1.062
626722	0.017
626723	0.156
626724	-0.023
626725	-0.495
626726	0.14
626727	-0.07
626728	0.507
626729	0.345
626730	0.595
626731	-0.032
626732	0.339
626733	-0.087
626734	0.026
626735	0.092
626736	0.055
626737	0.142
626738	0.175
626739	-0.068
626740	-0.041
626957	-0.197
626958	-0.167
626959	0.004
626960	-0.086
626961	-0.073
626962	0.595
626963	-0.082
626964	0.113
626965	-0.272
626966	0.154
626967	-0.059
626968	-0.063
626969	0.058
626970	0.271
626971	0.63
626972	0.245
626973	-0.047
626974	-0.651
626975	0.081
626976	0.062
626977	0.096
626978	-0.672
626979	-0.382
626980	0.426
626981	0.764
626982	0.41
626983	-0.048
626984	0.013
626985	0.256
626986	-0.181
626987	-0.052
626988	0.32
626989	-0.334
626990	-0.248
626991	-0.456
626992	0.163
626993	-0.09
626994	0.199
626995	-0.232
626996	-0.547
626997	0.083
626998	0.036
626999	0.089
627000	-0.027
627001	-0.021
627002	-0.191
627003	-0.097
627004	-0.262
627005	0.228
627006	0.198
627007	0.433
627008	-0.09
627009	-0.106
627010	-0.322
627011	0.721
627012	0.225
627013	0.156
627014	-0.109
627015	-0.183
627016	0.088
627017	1.323
627018	0.024
627019	0.033
627020	-0.105
627021	0.749
627022	-0.028
627023	-0.183
627024	-2.699
627025	-0.056
627026	0.533
627027	-0.162
627028	-0.144
627029	0.395
627030	-3.168
627031	-0.067
627032	-0.294
627033	0.175
627034	-0.084
627035	-0.046
627036	0.678
627037	0.108
627038	-0.308
627039	-0.331
627040	-4.236
627041	0.086
627042	-0.072
627043	-0.149
627044	-0.428
627045	0.249
627046	-0.24
627047	0.385
627048	0.02
627049	-0.127
627050	-0.172
627051	-0.065
627052	-0.098
627053	0.316
627054	-0.072
627055	0.039
627056	0.147
627057	-0.087
627058	-4.139
627059	-0.22
627060	-3.247
627061	0.146
627062	-0.021
627063	-0.147
627064	-0.171
627065	0.112
627066	-0.101
627067	0.095
627068	-0.67
627069	0.866
627070	-0.184
627071	-0.043
627072	0.022
627073	0.302
627074	0.153
627075	0.103
627076	-0.24
627077	-0.095
627078	0.11
627079	0.027
627080	-0.089
627081	0.163
627082	0.057
627083	-2.186
627084	-0.327
627085	-0.091
627086	0.12
627087	0.08
627088	-0.158
627089	0.153
627090	0.045
627091	-0.293
627092	-0.256
627093	-0.086
627094	-0.021
627095	-0.191
627096	0.193
627097	-0.38
627098	-0.321
627099	-3.962
627100	0.005
627101	-0.104
627102	-0.097
627103	-0.185
627104	-0.251
627109	0.131
627110	0.299
627117	-0.074
627118	0.012
627119	-0.006
627120	0.304
627121	-0.087
627122	-1.081
627123	0.226
627124	0.302
627125	-0.016
627126	0.499
627127	-0.009
627128	1.451
627129	0.009
627130	0.034
627131	0.335
627132	0.051
627133	-0.107
627134	-0.042
627135	-0.036
627136	0.403
627137	0.092
627138	0.147
627139	0.478
627140	-0.023
627141	0.09
627142	0.067
627143	-0.256
627144	0.297
627145	0.731
627146	0.528
627147	-0.152
627148	0.153
627149	0.192
627150	-0.116
627151	-1.783
627153	0.016
627154	0.656
627365	0.197
627366	-0.002
627367	0.155
627368	0.059
627369	-0.048
627370	0.084
627371	0.205
627372	0.618
627373	0.337
627374	0
627375	-0.734
627376	0.055
627377	-0.078
627378	0.989
627379	-0.153
627380	-0.039
627381	0.061
627382	-2.481
627383	0.268
627384	0.069
627385	0.982
627386	-0.224
627387	-0.043
627388	0.017
627389	0.342
627390	-3.335
627391	-0.011
627392	0.011
627393	0.088
627394	-0.123
627395	0
627396	0.287
627397	-0.305
627398	-0.472
627399	0.251
627400	-0.09
627401	0.549
627402	-0.102
627403	-0.396
627404	-0.212
627405	-0.274
627406	-0.375
627407	-0.335
627408	-0.039
627409	-0.337
627410	-0.512
627411	0.306
627412	-0.339
627413	0.066
627414	0.839
627415	-0.623
627416	-0.069
627417	1.72
627418	-0.155
627419	0.182
627420	0.079
627421	0.112
627422	0.058
627423	-0.059
627424	-0.109
627425	-0.364
627426	0.159
627427	-0.119
627428	-0.223
627429	0.464
627430	-0.006
627431	1.681
627432	0.016
627433	0.414
627434	-0.087
627435	-0.219
627436	0.348
627437	0.098
627438	-0.157
627439	0.072
627440	-0.027
627441	-0.032
627442	-0.107
627443	-0.136
627444	-0.095
627445	-0.09
627446	-0.022
627447	0.062
627448	-0.164
627449	-0.097
627450	0.016
627451	-0.096
627452	0.737
627453	-0.155
627454	0.115
627455	-0.45
627456	-0.405
627457	-0.121
627458	0.491
627459	0.03
627460	-0.356
627461	0.12
627462	0.035
627463	0.148
627464	-0.176
627465	-0.16
627466	0.031
627467	0.474
627468	0.005
627469	0.078
627470	-0.169
627471	-0.056
627472	-0.009
627473	0.092
627474	-0.193
627475	-0.03
627476	0.085
627477	0.288
627478	0.19
627479	0.201
627480	-0.381
627481	-0.028
627482	-0.321
627483	0.291
627484	-0.114
627485	0.246
627486	-0.244
627487	-0.166
627488	0.227
627489	-0.198
627490	-0.105
627491	-0.408
627492	-0.912
627493	0.348
627494	0.308
627495	-0.125
627496	0.184
627497	0.118
627498	0.111
627499	-0.24
627500	-0.767
627501	-0.068
627502	-0.023
627503	0.142
627504	-0.166
627505	-0.079
627506	-0.054
627507	-0.109
627508	-0.072
627509	0.185
627510	-0.071
627511	0.095
627512	-0.039
627513	0.045
627514	-0.198
627517	-0.145
627518	0.069
627519	0.103
627520	-0.172
627521	-0.095
627522	-0.067
627523	0.034
627524	-0.066
627525	0.141
627526	0.949
627527	-0.08
627528	0.1
627529	-0.153
627530	0.146
627531	-0.074
627532	-0.255
627533	-0.039
627534	-0.121
627535	-0.03
627536	0.028
627537	0.034
627538	0.099
627539	0.014
627540	0.006
627541	1.101
627542	0.016
627543	-0.138
627544	-0.031
627545	0.206
627546	0.588
627547	0.601
627548	0.022
627549	0.029
627550	-0.105
627551	-0.026
627552	0.693
627553	0.279
627554	0.042
627555	-0.151
627556	0.666
627557	-0.228
627558	0.018
627559	0.221
627560	-0.035
627561	-0.141
627562	0.526
627563	0.005
627564	-0.099
627773	-0.154
627774	-0.179
627775	0.547
627776	-0.081
627777	-0.035
627778	0.073
627779	-0.183
627780	-0.094
627781	-0.058
627782	-0.074
627783	-0.312
627784	-0.006
627785	0.025
627786	-0.064
627787	-0.053
627788	-0.001
627789	0.183
627790	-0.062
627791	-0.425
627792	-0.309
627793	-0.103
627794	-0.123
627795	-0.659
627796	0.106
627797	-0.144
627798	-0.154
627799	-0.08
627800	0.346
627801	0.176
627802	-2.943
627803	0.292
627804	-0.003
627805	-0.076
627806	-0.017
627807	-0.094
627808	-0.464
627809	0.248
627810	0.113
627811	-0.004
627812	-0.139
627813	0.078
627814	-0.053
627815	-0.13
627816	-0.035
627817	-0.272
627818	0.21
627819	-0.036
627820	-0.323
627821	-0.117
627822	-0.102
627823	-0.016
627824	-0.104
627825	-0.079
627826	-0.329
627827	0.189
627828	0.044
627829	-0.235
627830	1.725
627831	0.002
627832	-0.536
627833	0.024
627834	-2.47
627835	0.036
627836	-0.036
627837	0.098
627838	-0.477
627839	-0.403
627840	0.135
627841	-0.036
627842	0.998
627843	0.328
627844	-0.031
627845	-0.223
627846	-0.072
627847	-0.024
627848	-0.085
627849	0.08
627850	-0.01
627851	-0.184
627852	0.041
627853	-0.541
627854	-0.252
627855	-0.128
627856	0.005
627857	-0.433
627858	-0.013
627859	-0.049
627860	-0.161
627861	-1.026
627862	0.129
627863	-0.336
627864	-0.044
627865	-0.146
627866	-0.339
627867	0
627868	-0.362
627869	0.129
627870	0.103
627871	0.214
627872	0.016
627873	0.089
627874	0.431
627875	-0.057
627876	-0.18
627877	0.103
627878	-0.186
627879	-0.105
627880	0.158
627881	0.312
627882	0.047
627883	-0.675
627884	-1.666
627885	0.043
627886	0.114
627887	-0.46
627888	-0.013
627889	0.153
627890	0.199
627891	0.733
627892	0.083
627893	-0.044
627894	0.116
627895	0.113
627896	0.021
627897	-0.001
627898	0.246
627899	-0.043
627900	-0.016
627901	-0.216
627902	0.048
627903	0.14
627904	0.027
627905	0.161
627906	-0.114
627907	-0.249
627908	0.344
627909	-0.051
627910	-0.094
627911	0.125
627912	0.479
627913	0.061
627914	-0.154
627915	-0.624
627916	0.104
627917	0.23
627918	0.024
627919	-0.285
627920	-0.173
627921	0.398
627922	0.02
627923	-0.086
627924	-0.042
627925	-1.012
627926	-0.116
627927	-0.133
627928	0.047
627929	-0.101
627930	0.002
627931	0.036
627932	-0.064
627933	0.589
627934	0.05
627935	0.091
627936	0.41
627937	0.02
627938	0.045
627939	-0.016
627940	0.206
627941	-0.839
627942	-6.975
627943	0.095
627944	0.898
627945	0.057
627946	0.017
627947	-0.043
627948	0.051
627949	-0.127
627950	-0.001
627951	0.601
627952	-0.002
627953	0.028
627954	-0.042
627955	0.279
627956	-0.845
627957	-0.145
627958	0.765
627959	0.066
627960	0.128
627961	0.512
627962	0.021
627963	0.11
627964	0.749
627965	0.305
627966	-0.642
627967	-0.053
627968	0.02
627969	0.027
627970	-0.143
627971	0.148
627972	0.228
